Order_ID,Order_Date,Customer_ID,Customer_Age,Gender,Product_Category,Product_Subcategory,Product_ID,Units_Sold, Unit_Price , Discount_Percentage , Total_Sales , COGS , Profit , Shipping_Cost ,Sales_Region,Customer_Satisfaction,Payment_Method,Repeat_Customer
O1866,16/05/2025,C767,66,Female,Clothing,Smartphones,P3931,7, AED357.39 , AED0.05 ," AED2,376.64 "," AED1,415.74 ", AED960.90 , AED15.00 ,North America,2,Cash,No
O1867,17/05/2025,C472,20,Male,Groceries,Smartphones,P3971,2, AED453.99 , AED0.03 , AED880.74 , AED586.65 , AED294.09 , AED14.08 ,Asia,1,Cash,No
O1868,18/05/2025,C107,23,Female,Groceries,Laptops,P3017,4, AED77.49 , AED0.02 , AED303.76 , AED226.62 , AED77.14 , AED6.31 ,Asia,1,Cash,Yes
O1869,19/05/2025,C221,22,Female,Electronics,Fruits,P8415,7, AED36.63 , AED0.20 , AED205.13 , AED142.05 , AED63.08 , AED5.55 ,North America,5,Cash,No
O1870,20/05/2025,C447,22,Male,Electronics,Laptops,P3415,3, AED19.08 , AED0.24 , AED43.50 , AED29.75 , AED13.76 , AED14.30 ,Asia,1,PayPal,No
O1871,21/05/2025,C775,64,Female,Groceries,Smartphones,P4096,2, AED80.37 , AED0.15 , AED136.63 , AED88.13 , AED48.50 , AED9.41 ,Asia,5,Cash,No
O1872,22/05/2025,C189,40,Male,Clothing,Laptops,P2609,2, AED332.40 , AED0.02 , AED651.50 , AED478.63 , AED172.87 , AED6.30 ,North America,3,Cash,No
O1873,23/05/2025,C747,66,Female,Clothing,Laptops,P1717,1, AED366.46 , AED0.16 , AED307.83 , AED230.79 , AED77.03 , AED16.39 ,Europe,2,Cash,Yes
O1874,24/05/2025,C797,26,Female,Clothing,Fruits,P4561,5, AED395.39 , AED0.28 ," AED1,423.40 "," AED1,083.66 ", AED339.74 , AED9.71 ,Asia,4,PayPal,No
O1875,25/05/2025,C415,52,Female,Electronics,Vegetables,P7782,6, AED129.42 , AED0.18 , AED636.75 , AED336.30 , AED300.45 , AED11.89 ,North America,5,Cash,No
O1876,26/05/2025,C277,37,Male,Clothing,Smartphones,P2048,6, AED159.89 , AED0.24 , AED729.10 , AED548.58 , AED180.51 , AED8.55 ,Asia,1,PayPal,Yes
O1877,27/05/2025,C639,66,Female,Electronics,Fruits,P9307,9, AED246.74 , AED0.24 ," AED1,687.70 "," AED1,487.36 ", AED200.34 , AED14.41 ,Asia,5,Credit Card,No
O1878,28/05/2025,C831,59,Female,Electronics,Laptops,P8905,4, AED40.96 , AED0.28 , AED117.96 , AED84.51 , AED33.46 , AED9.52 ,North America,5,Cash,Yes
O1879,29/05/2025,C968,52,Female,Clothing,Laptops,P6578,1, AED309.46 , AED0.23 , AED238.28 , AED187.32 , AED50.97 , AED19.52 ,Asia,1,PayPal,Yes
O1880,30/05/2025,C140,67,Male,Clothing,Vegetables,P2620,6, AED492.03 , AED0.22 ," AED2,302.70 "," AED1,664.15 ", AED638.56 , AED15.54 ,Asia,1,Credit Card,No
O1881,31/05/2025,C839,35,Male,Groceries,Smartphones,P7548,5, AED186.80 , AED0.07 , AED868.62 , AED731.29 , AED137.33 , AED7.05 ,Asia,2,PayPal,No
O1882,01/06/2025,C803,34,Female,Groceries,Smartphones,P8381,6, AED378.90 , AED0.02 ," AED2,227.93 "," AED1,942.39 ", AED285.55 , AED11.25 ,Europe,4,PayPal,No
O1883,02/06/2025,C601,41,Male,Clothing,T-shirts,P5780,3, AED255.02 , AED0.16 , AED642.65 , AED368.68 , AED273.97 , AED10.78 ,Europe,2,Credit Card,No
O1884,03/06/2025,C244,20,Female,Electronics,Smartphones,P4792,2, AED72.63 , AED0.04 , AED139.45 , AED94.09 , AED45.36 , AED13.01 ,Asia,2,Cash,No
O1885,04/06/2025,C300,49,Female,Electronics,Vegetables,P3941,6, AED295.30 , AED0.29 ," AED1,257.98 ", AED826.43 , AED431.55 , AED17.63 ,North America,1,Cash,Yes
O1886,05/06/2025,C823,52,Female,Electronics,T-shirts,P6695,1, AED156.94 , AED0.09 , AED142.82 , AED94.56 , AED48.26 , AED13.75 ,Asia,1,PayPal,No
O1887,06/06/2025,C560,55,Female,Electronics,T-shirts,P7401,7, AED26.86 , AED0.26 , AED139.13 , AED76.55 , AED62.58 , AED5.92 ,Asia,4,Credit Card,Yes
O1888,07/06/2025,C831,30,Female,Electronics,Laptops,P7197,7, AED321.12 , AED0.12 ," AED1,978.10 "," AED1,632.81 ", AED345.28 , AED14.83 ,Europe,5,Cash,No
O1889,08/06/2025,C851,64,Female,Groceries,Laptops,P6450,7, AED430.88 , AED0.10 ," AED2,714.54 "," AED1,396.11 "," AED1,318.44 ", AED5.12 ,Europe,2,PayPal,Yes
O1890,09/06/2025,C657,42,Female,Clothing,Smartphones,P9975,1, AED178.94 , AED0.28 , AED128.84 , AED91.64 , AED37.20 , AED16.70 ,Europe,4,Credit Card,No
O1891,10/06/2025,C646,26,Male,Groceries,T-shirts,P9432,4, AED201.24 , AED0.11 , AED716.41 , AED547.88 , AED168.54 , AED15.00 ,Asia,2,PayPal,No
O1892,11/06/2025,C352,21,Male,Electronics,Laptops,P6874,7, AED446.60 , AED0.12 ," AED2,751.06 "," AED1,603.83 "," AED1,147.22 ", AED9.63 ,Asia,5,Credit Card,No
O1893,12/06/2025,C489,31,Male,Electronics,Vegetables,P2553,9, AED408.67 , AED0.03 ," AED3,567.69 "," AED3,076.56 ", AED491.13 , AED9.39 ,North America,2,Cash,No
O1894,13/06/2025,C693,54,Male,Electronics,Laptops,P2012,5, AED360.33 , AED0.20 ," AED1,441.32 "," AED1,204.11 ", AED237.21 , AED16.97 ,Asia,3,Cash,No
O1895,14/06/2025,C982,51,Male,Electronics,Laptops,P9378,2, AED131.91 , AED0.09 , AED240.08 , AED165.28 , AED74.80 , AED16.75 ,Asia,4,PayPal,Yes
O1896,15/06/2025,C355,28,Male,Clothing,T-shirts,P2881,7, AED456.01 , AED0.18 ," AED2,617.50 "," AED1,739.22 ", AED878.28 , AED10.28 ,Europe,1,Cash,No
O1897,16/06/2025,C808,58,Male,Electronics,T-shirts,P7799,1, AED85.66 , AED0.18 , AED70.24 , AED41.77 , AED28.47 , AED9.48 ,Europe,2,Cash,No
O1898,17/06/2025,C914,20,Female,Clothing,Fruits,P5586,7, AED317.12 , AED0.22 ," AED1,731.48 "," AED1,371.32 ", AED360.15 , AED13.40 ,Europe,4,Credit Card,No
O1899,18/06/2025,C549,45,Female,Electronics,Vegetables,P9622,6, AED24.11 , AED0.22 , AED112.83 , AED62.36 , AED50.47 , AED5.13 ,Europe,4,Cash,Yes
O1900,19/06/2025,C109,46,Female,Clothing,T-shirts,P9430,7, AED325.42 , AED0.15 ," AED1,936.25 "," AED1,494.97 ", AED441.28 , AED6.24 ,Europe,2,Credit Card,No
O1901,20/06/2025,C923,26,Female,Groceries,Smartphones,P7447,3, AED145.80 , AED0.10 , AED393.66 , AED329.49 , AED64.17 , AED6.89 ,North America,1,Credit Card,Yes
O1902,21/06/2025,C897,20,Male,Electronics,Vegetables,P3345,3, AED230.34 , AED0.25 , AED518.26 , AED306.50 , AED211.77 , AED7.78 ,North America,1,PayPal,No
O1903,22/06/2025,C341,42,Male,Clothing,Vegetables,P1075,7, AED179.18 , AED0.09 ," AED1,141.38 ", AED966.26 , AED175.12 , AED12.68 ,North America,2,Credit Card,Yes
O1904,23/06/2025,C350,51,Female,Groceries,T-shirts,P6877,2, AED94.65 , AED0.15 , AED160.90 , AED82.60 , AED78.31 , AED19.88 ,Europe,4,Cash,No
O1905,24/06/2025,C976,29,Female,Electronics,Vegetables,P7785,1, AED314.77 , AED0.12 , AED277.00 , AED239.63 , AED37.36 , AED14.79 ,Europe,1,Credit Card,No
O1906,25/06/2025,C104,59,Male,Electronics,T-shirts,P5922,9, AED442.17 , AED0.26 ," AED2,944.85 "," AED1,611.85 "," AED1,333.00 ", AED5.92 ,Europe,2,Credit Card,Yes
O1907,26/06/2025,C218,26,Female,Electronics,Laptops,P9090,9, AED479.95 , AED0.13 ," AED3,758.01 "," AED2,849.71 ", AED908.30 , AED12.88 ,North America,2,PayPal,No
O1908,27/06/2025,C900,32,Female,Clothing,Fruits,P3330,7, AED104.25 , AED0.12 , AED642.18 , AED385.33 , AED256.85 , AED12.45 ,Europe,2,Cash,Yes
O1909,28/06/2025,C473,57,Female,Clothing,Laptops,P5686,7, AED361.51 , AED0.21 ," AED1,999.15 "," AED1,668.53 ", AED330.62 , AED7.16 ,North America,4,Cash,No
O1910,29/06/2025,C164,42,Female,Groceries,T-shirts,P2902,3, AED335.53 , AED0.18 , AED825.40 , AED581.84 , AED243.56 , AED18.80 ,Europe,1,Cash,No
O1911,30/06/2025,C245,22,Male,Clothing,T-shirts,P5670,2, AED178.26 , AED0.03 , AED345.82 , AED191.62 , AED154.20 , AED11.61 ,Asia,4,Credit Card,Yes
O1912,01/07/2025,C323,28,Female,Clothing,Laptops,P8143,7, AED19.36 , AED0.15 , AED115.19 , AED83.91 , AED31.29 , AED19.92 ,North America,3,Cash,No
O1913,02/07/2025,C338,51,Female,Electronics,Smartphones,P3059,9, AED348.00 , AED0.22 ," AED2,442.96 "," AED1,620.06 ", AED822.90 , AED11.30 ,Asia,1,Cash,Yes
O1914,03/07/2025,C276,41,Male,Electronics,Smartphones,P1140,1, AED473.29 , AED0.30 , AED331.30 , AED253.31 , AED78.00 , AED14.12 ,North America,4,Credit Card,Yes
O1915,04/07/2025,C878,32,Male,Electronics,Smartphones,P2789,4, AED319.74 , AED0.19 ," AED1,035.96 ", AED883.42 , AED152.53 , AED6.57 ,Europe,1,PayPal,No
O1916,05/07/2025,C952,55,Female,Electronics,T-shirts,P1016,6, AED223.29 , AED0.11 ," AED1,192.37 ", AED791.44 , AED400.93 , AED11.81 ,Europe,3,PayPal,No
O1917,06/07/2025,C381,25,Male,Electronics,Vegetables,P1464,7, AED267.33 , AED0.07 ," AED1,740.32 "," AED1,071.95 ", AED668.37 , AED8.58 ,Asia,5,Credit Card,No
O1918,07/07/2025,C162,22,Female,Electronics,T-shirts,P5471,7, AED107.82 , AED0.26 , AED558.51 , AED282.50 , AED276.01 , AED17.53 ,Europe,2,PayPal,Yes
O1919,08/07/2025,C316,65,Female,Electronics,Vegetables,P2827,2, AED377.77 , AED0.24 , AED574.21 , AED419.14 , AED155.07 , AED16.76 ,North America,4,PayPal,Yes
O1920,09/07/2025,C953,43,Male,Groceries,Laptops,P9711,4, AED375.75 , AED0.07 ," AED1,397.79 ", AED923.81 , AED473.98 , AED17.36 ,Europe,3,PayPal,No
O1921,10/07/2025,C926,35,Female,Groceries,Fruits,P6956,5, AED81.30 , AED0.06 , AED382.11 , AED248.32 , AED133.79 , AED15.85 ,Europe,3,Cash,Yes
O1922,11/07/2025,C894,23,Female,Groceries,Vegetables,P1089,1, AED440.21 , AED0.21 , AED347.77 , AED199.33 , AED148.44 , AED17.49 ,North America,1,PayPal,Yes
O1923,12/07/2025,C788,54,Female,Groceries,Smartphones,P5815,1, AED141.90 , AED0.09 , AED129.13 , AED86.78 , AED42.35 , AED8.01 ,Asia,1,Cash,Yes
O1924,13/07/2025,C560,65,Female,Electronics,T-shirts,P3851,3, AED491.31 , AED0.09 ," AED1,341.28 "," AED1,198.80 ", AED142.47 , AED11.78 ,Asia,2,PayPal,Yes
O1925,14/07/2025,C709,30,Male,Groceries,Laptops,P3843,3, AED197.62 , AED0.05 , AED563.22 , AED348.69 , AED214.53 , AED15.38 ,Europe,1,Cash,No
O1926,15/07/2025,C204,45,Male,Electronics,Smartphones,P7543,8, AED97.16 , AED0.08 , AED715.10 , AED529.09 , AED186.01 , AED14.56 ,North America,4,Credit Card,No
O1927,16/07/2025,C198,22,Female,Groceries,Laptops,P6901,9, AED182.34 , AED0.13 ," AED1,427.72 "," AED1,157.30 ", AED270.42 , AED15.75 ,Asia,4,Credit Card,No
O1928,17/07/2025,C610,30,Male,Clothing,Fruits,P1969,1, AED225.69 , AED0.22 , AED176.04 , AED140.77 , AED35.27 , AED8.36 ,Asia,4,PayPal,Yes
O1929,18/07/2025,C484,34,Female,Groceries,T-shirts,P2094,2, AED43.96 , AED0.10 , AED79.13 , AED49.97 , AED29.16 , AED6.48 ,Europe,5,Cash,Yes
O1930,19/07/2025,C504,67,Female,Groceries,T-shirts,P7124,2, AED293.33 , AED0.10 , AED527.99 , AED393.01 , AED134.98 , AED18.75 ,North America,4,Credit Card,Yes
O1931,20/07/2025,C922,57,Female,Electronics,Fruits,P8347,4, AED302.84 , AED0.09 ," AED1,102.34 ", AED935.34 , AED167.00 , AED13.40 ,Asia,1,Credit Card,Yes
O1932,21/07/2025,C617,62,Female,Groceries,T-shirts,P4195,2, AED372.08 , AED0.14 , AED639.98 , AED323.94 , AED316.03 , AED7.31 ,Europe,1,Credit Card,No
O1933,22/07/2025,C575,49,Female,Clothing,Vegetables,P2404,7, AED24.29 , AED0.05 , AED161.53 , AED108.92 , AED52.61 , AED16.90 ,Europe,4,Credit Card,Yes
O1934,23/07/2025,C808,46,Male,Electronics,Laptops,P7940,9, AED275.21 , AED0.15 ," AED2,105.36 "," AED1,241.55 ", AED863.81 , AED18.72 ,Europe,3,PayPal,Yes
O1935,24/07/2025,C962,68,Female,Electronics,Smartphones,P5290,7, AED35.92 , AED0.21 , AED198.64 , AED130.20 , AED68.44 , AED7.54 ,Europe,3,Cash,No
O1936,25/07/2025,C744,20,Male,Groceries,Fruits,P4982,6, AED353.56 , AED0.01 ," AED2,100.15 "," AED1,399.53 ", AED700.62 , AED17.26 ,Asia,3,Credit Card,No
O1937,26/07/2025,C969,57,Male,Electronics,Vegetables,P6555,1, AED37.31 , AED-   , AED37.31 , AED29.80 , AED7.51 , AED19.00 ,North America,2,PayPal,No
O1938,27/07/2025,C870,51,Female,Electronics,Smartphones,P8954,9, AED456.75 , AED0.02 ," AED4,028.54 "," AED2,165.45 "," AED1,863.08 ", AED19.08 ,Europe,5,Credit Card,Yes
O1939,28/07/2025,C536,57,Female,Electronics,Smartphones,P5713,5, AED354.02 , AED0.16 ," AED1,486.88 "," AED1,048.30 ", AED438.58 , AED18.71 ,Europe,4,Credit Card,Yes
O1940,29/07/2025,C122,44,Female,Electronics,Fruits,P4092,5, AED258.62 , AED0.26 , AED956.89 , AED694.40 , AED262.50 , AED13.20 ,Asia,2,Credit Card,Yes
O1941,30/07/2025,C664,30,Female,Electronics,Vegetables,P5159,6, AED226.34 , AED-   ," AED1,358.04 ", AED947.45 , AED410.59 , AED10.34 ,Europe,3,Credit Card,Yes
O1942,31/07/2025,C776,62,Female,Electronics,Smartphones,P7308,9, AED74.03 , AED0.28 , AED479.71 , AED380.29 , AED99.42 , AED5.11 ,Europe,4,PayPal,Yes
O1943,01/08/2025,C813,50,Male,Clothing,Smartphones,P8478,8, AED152.59 , AED0.03 ," AED1,184.10 ", AED773.83 , AED410.27 , AED5.91 ,North America,2,Cash,Yes
O1944,02/08/2025,C557,23,Female,Groceries,Vegetables,P9476,8, AED435.79 , AED0.25 ," AED2,614.74 "," AED2,295.71 ", AED319.03 , AED11.43 ,Europe,1,PayPal,No
O1945,03/08/2025,C182,41,Female,Clothing,T-shirts,P5933,8, AED453.18 , AED0.14 ," AED3,117.88 "," AED2,159.82 ", AED958.06 , AED10.99 ,Asia,3,PayPal,Yes
O1946,04/08/2025,C244,36,Male,Electronics,Smartphones,P5926,1, AED10.37 , AED0.20 , AED8.30 , AED6.04 , AED2.25 , AED7.77 ,North America,2,PayPal,No
O1947,05/08/2025,C184,33,Male,Electronics,Laptops,P4969,1, AED301.13 , AED0.15 , AED255.96 , AED212.50 , AED43.46 , AED10.93 ,Asia,1,Credit Card,No
O1948,06/08/2025,C177,57,Female,Groceries,Vegetables,P3965,8, AED362.46 , AED0.14 ," AED2,493.72 "," AED1,521.41 ", AED972.32 , AED7.62 ,North America,3,Cash,No
O1949,07/08/2025,C556,45,Male,Clothing,Smartphones,P5319,5, AED313.19 , AED0.25 ," AED1,174.46 ", AED622.56 , AED551.90 , AED17.73 ,North America,5,Credit Card,Yes
O1950,08/08/2025,C977,50,Female,Groceries,Fruits,P9975,9, AED50.02 , AED0.23 , AED346.64 , AED271.46 , AED75.18 , AED9.47 ,Europe,3,PayPal,Yes
O1951,09/08/2025,C100,65,Male,Clothing,Laptops,P8108,2, AED116.69 , AED0.15 , AED198.37 , AED137.51 , AED60.86 , AED13.98 ,Europe,5,Credit Card,No
O1952,10/08/2025,C150,58,Male,Electronics,Smartphones,P4939,9, AED132.67 , AED0.03 ," AED1,158.21 ", AED994.44 , AED163.77 , AED12.54 ,Europe,5,Cash,Yes
O1953,11/08/2025,C784,30,Female,Groceries,Laptops,P1044,8, AED417.55 , AED0.03 ," AED3,240.19 "," AED2,893.72 ", AED346.47 , AED5.78 ,Asia,5,Cash,Yes
O1954,12/08/2025,C816,60,Male,Groceries,Laptops,P2810,9, AED236.97 , AED0.24 ," AED1,620.87 "," AED1,069.20 ", AED551.67 , AED19.13 ,Europe,4,Credit Card,No
O1955,13/08/2025,C871,62,Male,Electronics,T-shirts,P5566,4, AED248.55 , AED0.16 , AED835.13 , AED556.34 , AED278.79 , AED12.91 ,Europe,4,PayPal,Yes
O1956,14/08/2025,C545,42,Male,Groceries,Laptops,P2909,1, AED468.10 , AED0.14 , AED402.57 , AED266.98 , AED135.59 , AED9.88 ,North America,5,Credit Card,Yes
O1957,15/08/2025,C548,59,Male,Clothing,T-shirts,P7364,1, AED322.17 , AED0.20 , AED257.74 , AED162.33 , AED95.41 , AED7.37 ,Europe,1,PayPal,Yes
O1958,16/08/2025,C980,53,Male,Clothing,Vegetables,P3581,5, AED450.35 , AED0.26 ," AED1,666.30 "," AED1,354.16 ", AED312.14 , AED10.08 ,Europe,5,Cash,Yes
O1959,17/08/2025,C587,44,Male,Clothing,T-shirts,P1691,2, AED233.69 , AED0.19 , AED378.58 , AED304.22 , AED74.35 , AED5.31 ,Europe,2,Credit Card,No
O1960,18/08/2025,C899,55,Female,Clothing,Fruits,P1931,8, AED83.22 , AED0.23 , AED512.64 , AED354.47 , AED158.17 , AED10.45 ,Europe,5,Cash,No
O1961,19/08/2025,C133,24,Female,Electronics,Smartphones,P8910,5, AED465.67 , AED0.23 ," AED1,792.83 ", AED928.44 , AED864.39 , AED12.97 ,North America,4,PayPal,Yes
O1962,20/08/2025,C447,22,Male,Groceries,Vegetables,P7382,5, AED234.77 , AED0.11 ," AED1,044.73 ", AED651.73 , AED393.00 , AED18.08 ,Europe,4,PayPal,Yes
O1963,21/08/2025,C194,60,Female,Clothing,Vegetables,P4406,2, AED99.00 , AED0.08 , AED182.16 , AED112.38 , AED69.78 , AED15.31 ,North America,2,Credit Card,Yes
O1964,22/08/2025,C171,62,Female,Electronics,Fruits,P9339,7, AED158.17 , AED0.24 , AED841.46 , AED693.73 , AED147.73 , AED6.67 ,Asia,2,Credit Card,No
O1965,23/08/2025,C650,68,Female,Groceries,T-shirts,P2032,8, AED34.89 , AED0.11 , AED248.42 , AED132.91 , AED115.51 , AED7.22 ,Europe,3,Credit Card,Yes
O1966,24/08/2025,C253,48,Male,Groceries,Smartphones,P2311,1, AED239.47 , AED0.27 , AED174.81 , AED143.74 , AED31.07 , AED11.42 ,Europe,1,Cash,Yes
O1967,25/08/2025,C349,40,Female,Electronics,T-shirts,P9579,2, AED428.03 , AED0.02 , AED838.94 , AED644.03 , AED194.91 , AED7.94 ,Europe,1,PayPal,No
O1968,26/08/2025,C773,59,Male,Electronics,Laptops,P4121,4, AED467.45 , AED0.02 ," AED1,832.40 "," AED1,453.05 ", AED379.35 , AED5.42 ,North America,1,PayPal,Yes
O1969,27/08/2025,C537,27,Female,Clothing,T-shirts,P2873,5, AED466.98 , AED0.28 ," AED1,681.13 "," AED1,131.21 ", AED549.92 , AED17.08 ,Europe,4,Cash,No
O1970,28/08/2025,C217,49,Male,Groceries,Vegetables,P7781,2, AED71.36 , AED0.19 , AED115.60 , AED89.23 , AED26.37 , AED5.29 ,Europe,1,Credit Card,Yes
O1971,29/08/2025,C870,60,Male,Groceries,Smartphones,P4748,1, AED197.21 , AED0.11 , AED175.52 , AED130.52 , AED45.00 , AED17.46 ,Asia,3,Credit Card,No
O1972,30/08/2025,C990,47,Female,Electronics,T-shirts,P1277,9, AED23.83 , AED0.23 , AED165.14 , AED133.37 , AED31.77 , AED7.16 ,North America,3,Cash,Yes
O1973,31/08/2025,C405,56,Female,Groceries,Smartphones,P2859,1, AED429.03 , AED0.20 , AED343.22 , AED232.95 , AED110.28 , AED19.62 ,North America,1,PayPal,Yes
O1974,01/09/2025,C367,48,Male,Clothing,Smartphones,P6929,4, AED185.79 , AED0.16 , AED624.25 , AED430.19 , AED194.06 , AED14.06 ,Asia,2,PayPal,No
O1975,02/09/2025,C153,35,Female,Groceries,Laptops,P7792,2, AED319.25 , AED0.03 , AED619.34 , AED469.11 , AED150.23 , AED16.02 ,North America,3,PayPal,No
O1976,03/09/2025,C335,53,Female,Electronics,Laptops,P5713,4, AED360.30 , AED0.24 ," AED1,095.31 ", AED595.01 , AED500.30 , AED6.66 ,Europe,2,PayPal,No
O1977,04/09/2025,C488,19,Female,Electronics,Vegetables,P5675,8, AED220.62 , AED0.26 ," AED1,306.07 ", AED880.94 , AED425.13 , AED17.93 ,Europe,4,Cash,No
O1978,05/09/2025,C833,31,Male,Clothing,Fruits,P2170,8, AED160.16 , AED0.05 ," AED1,217.22 "," AED1,081.84 ", AED135.38 , AED17.59 ,Asia,3,PayPal,No
O1979,06/09/2025,C862,30,Male,Clothing,Smartphones,P9681,9, AED481.48 , AED0.26 ," AED3,206.66 "," AED1,651.50 "," AED1,555.16 ", AED14.79 ,North America,2,Cash,Yes
O1980,07/09/2025,C924,46,Female,Groceries,Fruits,P6308,5, AED482.60 , AED0.26 ," AED1,785.62 "," AED1,118.52 ", AED667.10 , AED12.53 ,North America,1,Credit Card,No
O1981,08/09/2025,C500,29,Female,Groceries,Vegetables,P3462,7, AED151.82 , AED0.16 , AED892.70 , AED558.51 , AED334.19 , AED15.82 ,North America,4,Cash,No
O1982,09/09/2025,C723,56,Female,Electronics,Smartphones,P1287,3, AED245.02 , AED0.20 , AED588.05 , AED443.03 , AED145.02 , AED5.09 ,Asia,5,PayPal,No
O1983,10/09/2025,C866,19,Male,Clothing,Smartphones,P6953,4, AED486.69 , AED0.11 ," AED1,732.62 ", AED939.63 , AED792.98 , AED13.89 ,Europe,5,Credit Card,No
O1984,11/09/2025,C402,49,Male,Clothing,Fruits,P5282,9, AED12.39 , AED0.08 , AED102.59 , AED77.09 , AED25.50 , AED17.71 ,Asia,1,Cash,Yes
O1985,12/09/2025,C306,30,Female,Clothing,T-shirts,P2907,1, AED212.21 , AED0.22 , AED165.52 , AED89.05 , AED76.47 , AED10.35 ,Europe,4,Cash,Yes
O1986,13/09/2025,C328,63,Female,Groceries,Laptops,P2161,2, AED59.22 , AED0.26 , AED87.65 , AED47.15 , AED40.49 , AED6.62 ,Asia,4,Cash,Yes
O1987,14/09/2025,C952,44,Female,Clothing,T-shirts,P1129,5, AED259.49 , AED0.20 ," AED1,037.96 ", AED821.31 , AED216.65 , AED11.31 ,Europe,4,Credit Card,Yes
O1988,15/09/2025,C677,66,Female,Electronics,Fruits,P7337,3, AED22.09 , AED0.15 , AED56.33 , AED35.47 , AED20.86 , AED15.91 ,North America,4,Cash,Yes
O1989,16/09/2025,C174,58,Female,Electronics,Laptops,P3363,2, AED209.38 , AED0.05 , AED397.82 , AED354.45 , AED43.37 , AED6.61 ,North America,5,PayPal,No
O1990,17/09/2025,C534,34,Female,Groceries,T-shirts,P9151,1, AED118.14 , AED0.02 , AED115.78 , AED59.62 , AED56.16 , AED8.09 ,North America,2,Credit Card,Yes
O1991,18/09/2025,C202,57,Male,Groceries,Laptops,P6983,3, AED271.32 , AED0.13 , AED708.15 , AED480.15 , AED227.99 , AED7.21 ,Asia,4,Credit Card,Yes
O1992,19/09/2025,C521,48,Female,Clothing,Smartphones,P1143,1, AED498.04 , AED0.01 , AED493.06 , AED268.84 , AED224.22 , AED16.95 ,Asia,2,Cash,No
O1993,20/09/2025,C803,51,Male,Groceries,T-shirts,P9207,1, AED402.26 , AED0.17 , AED333.88 , AED213.86 , AED120.01 , AED5.94 ,Asia,4,PayPal,No
O1994,21/09/2025,C863,41,Female,Electronics,Laptops,P8469,1, AED424.36 , AED0.11 , AED377.68 , AED339.64 , AED38.04 , AED15.30 ,North America,3,Credit Card,Yes
O1995,22/09/2025,C837,62,Female,Clothing,Laptops,P1244,8, AED321.28 , AED0.23 ," AED1,979.08 "," AED1,693.18 ", AED285.90 , AED10.50 ,Europe,3,Cash,Yes
O1996,23/09/2025,C905,52,Male,Electronics,Laptops,P1926,3, AED30.36 , AED0.09 , AED82.88 , AED43.04 , AED39.84 , AED16.34 ,North America,3,PayPal,No
O1997,24/09/2025,C405,65,Male,Clothing,T-shirts,P4178,1, AED111.33 , AED0.18 , AED91.29 , AED66.21 , AED25.08 , AED19.47 ,North America,4,Cash,Yes
O1998,25/09/2025,C197,23,Male,Groceries,Vegetables,P3176,7, AED463.28 , AED0.16 ," AED2,724.09 "," AED2,067.93 ", AED656.15 , AED6.72 ,Europe,2,Cash,No
O1999,26/09/2025,C949,36,Male,Clothing,T-shirts,P6002,3, AED189.40 , AED-   , AED568.20 , AED331.72 , AED236.48 , AED9.72 ,Europe,5,Credit Card,No
